# [0]ell [1]TgradT [2]EgradE [3]BgradB [4]TgradE
2.290000000000000000e+02 5.705674539684162482e+03 1.170427487046712178e+00 2.432825958281646661e-02 2.821946040491206276e+01
2.300000000000000000e+02 5.699941917327518240e+03 1.209455976916214315e+00 2.452189612040891684e-02 2.989309220616446083e+01
2.310000000000000000e+02 5.693595782887693531e+03 1.250322504024130810e+00 2.471558705867776123e-02 3.157137141996510010e+01
2.320000000000000000e+02 5.686643488778543542e+03 1.293063379797246837e+00 2.490931056477570585e-02 3.325363070647953379e+01
2.330000000000000000e+02 5.679077778715819477e+03 1.337707984838146569e+00 2.510304802703480082e-02 3.493912929727746786e+01
2.340000000000000000e+02 5.670898675051968894e+03 1.384277943511994735e+00 2.529677773115229095e-02 3.662712672490017241e+01
2.350000000000000000e+02 5.662120934309406948e+03 1.432802583359167770e+00 2.549048110064849881e-02 3.831702919789269401e+01
2.360000000000000000e+02 5.652729911438503223e+03 1.483310837093992474e+00 2.568413643159676157e-02 4.000802316469115993e+01
2.370000000000000000e+02 5.642747698758546903e+03 1.535809990810110159e+00 2.587772519206460453e-02 4.169936843767270318e+01
2.380000000000000000e+02 5.632166990572750365e+03 1.590328949149900861e+00 2.607122570003561970e-02 4.339039844970167081e+01
2.390000000000000000e+02 5.620995213810109817e+03 1.646882304697180777e+00 2.626461957029430430e-02 4.508037330867541925e+01
2.400000000000000000e+02 5.609232403370147040e+03 1.705506241054382199e+00 2.645788524686688847e-02 4.676840683710247504e+01
2.410000000000000000e+02 5.596878657207679680e+03 1.766215318542127211e+00 2.665100437383102414e-02 4.845397940804701165e+01
2.420000000000000000e+02 5.583948673685748872e+03 1.829023698401142095e+00 2.684395557685841094e-02 5.013620518949629457e+01
2.430000000000000000e+02 5.570442552511150097e+03 1.893953235157251003e+00 2.703672067170311000e-02 5.181434498990481785e+01
2.440000000000000000e+02 5.556360336709593867e+03 1.961018054732449611e+00 2.722927847573205357e-02 5.348780650170732542e+01
2.450000000000000000e+02 5.541716784167672813e+03 2.030239975290622834e+00 2.742161101048011182e-02 5.515577757047292096e+01
2.460000000000000000e+02 5.526519265477558292e+03 2.101618435929064610e+00 2.761369733041531271e-02 5.681759296453596875e+01
2.470000000000000000e+02 5.510760560727128905e+03 2.175182543256719114e+00 2.780551970471706325e-02 5.847251420213955697e+01
2.480000000000000000e+02 5.494462694583274242e+03 2.250946351638646981e+00 2.799705746789784080e-02 6.011972992100861291e+01
2.490000000000000000e+02 5.477618449640262043e+03 2.328909630076510417e+00 2.818829318007383053e-02 6.175864853224143758e+01
2.500000000000000000e+02 5.460242526842675943e+03 2.409101047842814758e+00 2.837920649987657473e-02 6.338845910696415586e+01
2.510000000000000000e+02 5.442327732968436067e+03 2.491505682088792639e+00 2.856978032008011120e-02 6.500827741346880373e+01
2.520000000000000000e+02 5.423881528051008900e+03 2.576144770397739592e+00 2.875999466500908999e-02 6.661743852392041276e+01
2.530000000000000000e+02 5.404904124371471880e+03 2.663017929179351206e+00 2.894983280307248524e-02 6.821513096931188613e+01
2.540000000000000000e+02 5.385410319905141478e+03 2.752139020959291749e+00 2.913927516674378118e-02 6.980047052816584596e+01
2.550000000000000000e+02 5.365385695385469262e+03 2.843500313090685960e+00 2.932830543455328468e-02 7.137279267842488650e+01
2.560000000000000000e+02 5.344845052462259446e+03 2.937115631207846800e+00 2.951690448671845726e-02 7.293128688067314158e+01
2.570000000000000000e+02 5.323795928312265460e+03 3.032984530488841646e+00 2.970505645995754132e-02 7.447536229597726276e+01
2.580000000000000000e+02 5.302253118013378298e+03 3.131098849290542940e+00 2.989274271832407376e-02 7.600398929650830837e+01
2.590000000000000000e+02 5.280224155930583038e+03 3.231472744340037284e+00 3.007994789722747905e-02 7.751760167798670409e+01
2.600000000000000000e+02 5.257731147036592120e+03 3.334098016990192814e+00 3.026665388829428982e-02 7.901399993160350732e+01
2.610000000000000000e+02 5.234774308474219652e+03 3.438974163975673015e+00 3.045284584792501761e-02 8.049391076718852389e+01
2.620000000000000000e+02 5.211375739441178666e+03 3.546100269220223478e+00 3.063850631413964423e-02 8.195586671244079469e+01
2.630000000000000000e+02 5.187542968222049240e+03 3.655475782225296122e+00 3.082362096391524919e-02 8.339986337535056293e+01
2.640000000000000000e+02 5.163283467990292593e+03 3.767092453553417819e+00 3.100817286665705913e-02 8.482443404037397272e+01
2.650000000000000000e+02 5.138597461882503922e+03 3.880935085337801294e+00 3.119214839348284987e-02 8.623030563625123079e+01
2.660000000000000000e+02 5.113492424472664425e+03 3.996995396111810539e+00 3.137553125425721068e-02 8.761528143932544310e+01
2.670000000000000000e+02 5.087983196966518335e+03 4.115258163828380944e+00 3.155830846102486431e-02 8.897862705799560956e+01
2.680000000000000000e+02 5.062069946363929375e+03 4.235715073879027237e+00 3.174046440310814704e-02 9.032106988913018597e+01
2.690000000000000000e+02 5.035752904277123889e+03 4.358358183795330021e+00 3.192198677518889860e-02 9.164041430398727073e+01
2.700000000000000000e+02 5.009039547289641632e+03 4.483164535280143248e+00 3.210286067882622829e-02 9.293738830241598237e+01
2.710000000000000000e+02 4.981952020583542435e+03 4.610126159687002456e+00 3.228307452480456280e-02 9.420979730590603651e+01
2.720000000000000000e+02 4.954483187657417147e+03 4.739227377024159971e+00 3.246261416093183805e-02 9.545836955355932218e+01
2.730000000000000000e+02 4.926662493645712857e+03 4.870430981985247598e+00 3.264146874619635458e-02 9.668164160797248030e+01
2.740000000000000000e+02 4.898482804700776796e+03 5.003735873010716872e+00 3.281962490384373460e-02 9.788034181464624339e+01
2.750000000000000000e+02 4.869958955437726217e+03 5.139112126712754858e+00 3.299707256879340356e-02 9.905227754962913878e+01
2.760000000000000000e+02 4.841113014642158305e+03 5.276543998243665712e+00 3.317379915355259806e-02 1.001981775578307179e+02
2.770000000000000000e+02 4.811945211033459600e+03 5.416008863210207913e+00 3.334979534411051244e-02 1.013165803447561473e+02
2.780000000000000000e+02 4.782463015531056044e+03 5.557483657976297842e+00 3.352504980744070578e-02 1.024067550913648859e+02
2.790000000000000000e+02 4.752681250732733133e+03 5.700931087364013550e+00 3.369955376662490260e-02 1.034694304811942658e+02
2.800000000000000000e+02 4.722614679991060257e+03 5.846320825435329382e+00 3.387329634701968101e-02 1.045031462870125551e+02
2.810000000000000000e+02 4.692263530925115447e+03 5.993637453540140214e+00 3.404627005959281333e-02 1.055079021014500285e+02
2.820000000000000000e+02 4.661642563843253811e+03 6.142836008192234409e+00 3.421846489814994730e-02 1.064829682319576847e+02
2.830000000000000000e+02 4.630766593043526882e+03 6.293893768882894868e+00 3.438987421989755239e-02 1.074276154469150555e+02
2.840000000000000000e+02 4.599635787520305712e+03 6.446780338721509906e+00 3.456048893017150958e-02 1.083411149596938827e+02
2.850000000000000000e+02 4.568264960575039368e+03 6.601458395136993396e+00 3.473030328706107339e-02 1.092234672291297954e+02
2.860000000000000000e+02 4.536661568963617356e+03 6.757897527215183331e+00 3.489930912937647123e-02 1.100746729196135902e+02
2.870000000000000000e+02 4.504847707466672546e+03 6.916045822938509779e+00 3.506750164098216410e-02 1.108940041132830601e+02
2.880000000000000000e+02 4.472823541357653085e+03 7.075880145219557882e+00 3.523487360799509166e-02 1.116800044145604289e+02
2.890000000000000000e+02 4.440596584102561792e+03 7.237355861083452524e+00 3.540142115858777028e-02 1.124341331959089842e+02
2.900000000000000000e+02 4.408188860305163871e+03 7.400435237153710766e+00 3.556713804419851799e-02 1.131542059476252433e+02
2.910000000000000000e+02 4.375607876184289125e+03 7.565095504738307497e+00 3.573202135181419853e-02 1.138409537140473446e+02
2.920000000000000000e+02 4.342853797137594484e+03 7.731204218297490272e+00 3.589606581020700349e-02 1.144936501546147554e+02
2.930000000000000000e+02 4.309941413523815754e+03 7.898833287639621226e+00 3.605926948454308417e-02 1.151122981092542830e+02
2.940000000000000000e+02 4.276885453375422912e+03 8.067908540110009241e+00 3.622162808457133482e-02 1.156954440013898306e+02
2.950000000000000000e+02 4.243686136125994381e+03 8.238283394175885732e+00 3.638314065824933136e-02 1.162438194843524570e+02
2.960000000000000000e+02 4.210358189505721384e+03 8.410029344632329540e+00 3.654380391330422362e-02 1.167567001539433704e+02
2.970000000000000000e+02 4.176901831805537768e+03 8.582999812122233507e+00 3.670361788143836068e-02 1.172326341650367851e+02
2.980000000000000000e+02 4.143339061907939140e+03 8.757193470607189667e+00 3.686258026500420504e-02 1.176723539863701546e+02
2.990000000000000000e+02 4.109677372203988853e+03 8.932536574501089177e+00 3.702069208760403601e-02 1.180758638938531107e+02
3.000000000000000000e+02 4.075924198000592696e+03 9.108954982204670259e+00 3.717795203879162291e-02 1.184424410890999582e+02
3.010000000000000000e+02 4.042094300284464225e+03 9.286520538409142489e+00 3.733436214194908731e-02 1.187720907813596938e+02
3.020000000000000000e+02 4.008202359718092794e+03 9.465013802887314753e+00 3.748992217645129993e-02 1.190648187174880661e+02
3.030000000000000000e+02 3.974255832237739014e+03 9.644506806584820069e+00 3.764463507749851029e-02 1.193206307788197194e+02
3.040000000000000000e+02 3.940269386704354929e+03 9.824925674353696792e+00 3.779850157030837515e-02 1.195395333691820952e+02
3.050000000000000000e+02 3.906257745224615974e+03 1.000619692020001494e+01 3.795152570709361961e-02 1.197208058961444550e+02
3.060000000000000000e+02 3.872221025578318404e+03 1.018831941722556778e+01 3.810370904991053354e-02 1.198644555221735146e+02
3.070000000000000000e+02 3.838181214618284685e+03 1.037114705202405140e+01 3.825505685731208499e-02 1.199704892864153294e+02
3.080000000000000000e+02 3.804145691520003311e+03 1.055467863744460288e+01 3.840557193032100719e-02 1.200389146919711436e+02
3.090000000000000000e+02 3.770121899247795227e+03 1.073884078796610098e+01 3.855526013220698933e-02 1.200697392474603902e+02
3.100000000000000000e+02 3.736109948642133531e+03 1.092348701530319310e+01 3.870412531667985490e-02 1.200629712685328911e+02
3.110000000000000000e+02 3.702139073186012865e+03 1.110868926245283284e+01 3.885217442327857512e-02 1.200171658752664285e+02
3.120000000000000000e+02 3.668202110469681884e+03 1.129430105052426470e+01 3.899941227746214767e-02 1.199337850611910596e+02
3.130000000000000000e+02 3.634321017673664301e+03 1.148032167232596557e+01 3.914584680388698279e-02 1.198121109791876933e+02
3.140000000000000000e+02 3.600503158637754950e+03 1.166660474112256374e+01 3.929148382891756164e-02 1.196521531530964069e+02
3.150000000000000000e+02 3.566748692476890938e+03 1.185307692183603656e+01 3.943633220345307833e-02 1.194539210446865951e+02
3.160000000000000000e+02 3.533079500224789626e+03 1.203980969749788166e+01 3.958039877004059653e-02 1.192174243886835256e+02
3.170000000000000000e+02 3.499502989386223817e+03 1.222658453262880585e+01 3.972369319483009392e-02 1.189433990693928109e+02
3.180000000000000000e+02 3.466033770795462260e+03 1.241340039595553080e+01 3.986622352128449398e-02 1.186311295227409062e+02
3.190000000000000000e+02 3.432671991418721063e+03 1.260018390456522397e+01 4.000800059316152180e-02 1.182806264624982049e+02
3.200000000000000000e+02 3.399424995435700112e+03 1.278693399058611035e+01 4.014903266448584251e-02 1.178926263012914148e+02
3.210000000000000000e+02 3.366321947078745325e+03 1.297350484443019702e+01 4.028933168206597082e-02 1.174671400124978646e+02
3.220000000000000000e+02 3.333348413261581754e+03 1.315982286315091265e+01 4.042890712333368358e-02 1.170034537466067093e+02
3.230000000000000000e+02 3.300533549520798260e+03 1.334581485741785833e+01 4.056777168031333591e-02 1.165023044316278202e+02
3.240000000000000000e+02 3.267870173611961036e+03 1.353140723144992918e+01 4.070593574286744676e-02 1.159644290573590268e+02
3.250000000000000000e+02 3.235380173294544420e+03 1.371659931892966711e+01 4.084341286866911835e-02 1.153891144208631516e+02
3.260000000000000000e+02 3.203063614544650591e+03 1.390131755593850649e+01 4.098021431477296556e-02 1.147770983398467735e+02
3.270000000000000000e+02 3.170935120934256247e+03 1.408541635654611390e+01 4.111635449365499961e-02 1.141276685295050584e+02
3.280000000000000000e+02 3.139002002013744459e+03 1.426882223724841481e+01 4.125184548709375648e-02 1.134415627060688223e+02
3.290000000000000000e+02 3.107271621124055855e+03 1.445153460698736758e+01 4.138670251884119661e-02 1.127202431036467516e+02
3.300000000000000000e+02 3.075758526562266070e+03 1.463340753842784459e+01 4.152093849823277477e-02 1.119622738644957423e+02
3.310000000000000000e+02 3.044462827333459700e+03 1.481444047029874511e+01 4.165456942819278224e-02 1.111683936017658709e+02
3.320000000000000000e+02 3.013399063533179742e+03 1.499455998739151319e+01 4.178760897897881160e-02 1.103386159549315551e+02
3.330000000000000000e+02 2.982567338351353101e+03 1.517362071947276192e+01 4.192007389579863880e-02 1.094744034211486792e+02
3.340000000000000000e+02 2.951982177309491817e+03 1.535162176166907955e+01 4.205197867580968279e-02 1.085750459208774714e+02
3.350000000000000000e+02 2.921658154086605919e+03 1.552841778963093056e+01 4.218334075897593044e-02 1.076412822609551512e+02
3.360000000000000000e+02 2.891595303424654958e+03 1.570400792567531489e+01 4.231417529186617260e-02 1.066731268661213932e+02
3.370000000000000000e+02 2.861800955278714355e+03 1.587831929469202485e+01 4.244450042871643347e-02 1.056720421625633577e+02
3.380000000000000000e+02 2.832282373755919252e+03 1.605127866944464543e+01 4.257433200029855230e-02 1.046373191151331099e+02
3.390000000000000000e+02 2.803054109224666718e+03 1.622281323934539543e+01 4.270368881677844702e-02 1.035704200963818238e+02
3.400000000000000000e+02 2.774123414528628473e+03 1.639292219142674156e+01 4.283258734692689529e-02 1.024713602060198809e+02
3.410000000000000000e+02 2.745490364672496071e+03 1.656138813524632170e+01 4.296104701934481962e-02 1.013401552759999760e+02
3.420000000000000000e+02 2.717162207829558611e+03 1.672821033729330154e+01 4.308908490482758064e-02 1.001768211757448057e+02
3.430000000000000000e+02 2.689146244078186101e+03 1.689331615455435909e+01 4.321672099383578464e-02 9.898282023114570904e+01
3.440000000000000000e+02 2.661442482959696918e+03 1.705656028087061316e+01 4.334397290348156184e-02 9.775744558630137249e+01
3.450000000000000000e+02 2.634058217690117544e+03 1.721794248433641883e+01 4.347086113752803710e-02 9.650143706811329025e+01
3.460000000000000000e+02 2.607000679231034610e+03 1.737731753938460244e+01 4.359740380602243615e-02 9.521481149220767293e+01
3.470000000000000000e+02 2.580269925401091768e+03 1.753468530072309051e+01 4.372362187201132844e-02 9.389830875167066893e+01
3.480000000000000000e+02 2.553873177772412419e+03 1.768982839114878303e+01 4.384953388770834737e-02 9.255194573236597932e+01
3.490000000000000000e+02 2.527824932164431175e+03 1.784289117662753910e+01 4.397516122780451703e-02 9.117790689771123880e+01
3.500000000000000000e+02 2.502125171693987340e+03 1.799372857319411168e+01 4.410052284300149811e-02 8.977548677645189912e+01
3.510000000000000000e+02 2.476788380116254302e+03 1.814234042043038997e+01 4.422564049747972070e-02 8.834614715584798716e+01
3.520000000000000000e+02 2.451821761784095088e+03 1.828865363476183603e+01 4.435053350885081319e-02 8.689062713083485789e+01
3.530000000000000000e+02 2.427225358251484067e+03 1.843259554088889729e+01 4.447522399347771799e-02 8.540894350211875974e+01
3.540000000000000000e+02 2.403006366471890942e+03 1.857416526667642032e+01 4.459973160049078567e-02 8.390327911163498698e+01
3.550000000000000000e+02 2.379179252235525382e+03 1.871321804412918866e+01 4.472407877476217847e-02 8.237292910151118974e+01
3.560000000000000000e+02 2.355736768399188804e+03 1.884975304966231135e+01 4.484828539559664040e-02 8.081863300955414786e+01
3.570000000000000000e+02 2.332686158531406363e+03 1.898369781382009691e+01 4.497237412352941138e-02 7.924112960843997655e+01
3.580000000000000000e+02 2.310034597820948875e+03 1.911497945589281855e+01 4.509636538005321049e-02 7.764115803964553209e+01
3.590000000000000000e+02 2.287782103548264786e+03 1.924345345894863968e+01 4.522028188347022859e-02 7.601873581105489563e+01
3.600000000000000000e+02 2.265928634480977962e+03 1.936911921344934484e+01 4.534414405793991271e-02 7.437532352698423210e+01
